,name,status
3684,شوقي غفار منتظر,1.0
31434,احمد هعفاء مجدي,0.0
17425,مبفوك عارف أشهم,0.0
6177,عنترة إسلام سالم,1.0
28467,غذث شريح عماىة,0.0
26038,همام نهيان ظراء,0.0
5074,فريد داود غريب,1.0
3613,زينب حماد خليوي,1.0
13690,عبدالملك مسلمة أكمل,1.0
18978,حمزة قابف عراب,0.0
30598,شاهر آها جلال,0.0
25941,مثابة نكجي صافر,0.0
19299,معين الدين قثم قابوش,0.0
19857,دانة طارق سازدة,0.0
12982,طاهر نسيب عبدالمطلب,1.0
11294,نسرين فائق ضيف,1.0
15328,ميلاد محرز رابح,1.0
18913,بغان راأع نداء,0.0
19855,داندة شمر أريج,0.0
18428,جبران راغبة سرمه,0.0
5165,سالم قدامة حسن,1.0
5410,رهف رائد صهيب,1.0
29633,ضلوي مسوور مدركة,0.0
24425,إياإ نصوح تارا,0.0
9732,رزينة سعد عبدالقادر,1.0
28422,رثابة ئيسير عوم,0.0
26813,صاد نثاب نورس,0.0
18884,عبدالفتاح انفظار مساعدش,0.0
6449,فتح أحمد أخطب,1.0
27418,فغد همام تارا,0.0
17674,كفار مرهفة نورظ,0.0
31498,هكجد دانيأ عبدالله,0.0
16241,طاإق لماد عزيز,0.0
23132,خويلإ تولين زغلول,0.0
10759,سيف مصطفى سمعان,1.0
9570,مروة أبان عياش,1.0
27655,جمعان مطيئة رشاد,0.0
19183,جووت ظفير خازظ,0.0
18753,عليان لذش جابر,0.0
19722,نجاد عذمت بلقيس,0.0
25912,مطرب غيمان إيهشب,0.0
20901,عبدالرؤوف رشوان يلال,0.0
16965,دحام ببر غالب,0.0
24500,ناصر الدين جنادة ريقاج,0.0
26141,ضياء ولد بدخعة,0.0
13700,هادي مطر عزيز,1.0
6145,سرمد مصطفى خليل,1.0
4780,ساهدة زكريا أهيم,1.0
28660,باسأة ذبيانة وفةقة,0.0
25621,عجقم شاهدة حسون,0.0
21103,زبير عائض ضديق,0.0
14394,ثروت سيف عديل,1.0
25564,زمر إصلاح أميقة,0.0
5434,عريب مكين شهم,1.0
4770,هيثم ضرار عنبر,1.0
4592,ملهم رامز ضرار,1.0
9819,حوراء ساهر محسن,1.0
25783,عب ديما تهاني,0.0
19559,فادية أنوار ناجي,0.0
29766,هدىل فدوى عئئض,0.0
17669,زعود جواهر أينة,0.0
16375,مناحي ظنذر رجيحة,0.0
20807,مرشدي رسميأ مظفر,0.0
17875,عيسى عبدالرحمق بسيمة,0.0
26816,رمضان سدو خزينة,0.0
21465,راقيك هادي فليح,0.0
19244,حافع عدلي أيأم,0.0
5146,ماريا ساجد عقال,1.0
7048,جرجس مارسيل رشاد,1.0
9670,سرور سعد صمصام,1.0
13997,ولهانة عياش يوسف,1.0
4382,توليب محبوب رفعت,1.0
13486,شريح النشار شافع,1.0
2772,ميرا أخطب رئيف,1.0
8686,حوراء رامي عبدالسلام,1.0
16091,معقوف نديم وديح,0.0
26210,زمواج رسنمة مسفرط,0.0
520,راغد عبدالمجيد بديع,1.0
10833,عائدة نسيب الحبيب,1.0
9507,فرناس زين نصر,1.0
5830,سميرة همام عبدالرزاق,1.0
28908,ناصحة رجاخ راما,0.0
30420,وهاب اعتماو مكين,0.0
24219,عبدالرشيد نضير حشدون,0.0
18125,مغوار إسراء أسامل,0.0
91,زهير عبدالصمد طارق,1.0
10279,هبيرة رمزي إمام,1.0
18616,نصوح نوال فارر,0.0
9021,خالدة هريرة مقرن,1.0
15344,رخاء البراء مزن,1.0
17175,تمام جودة حسنن,0.0
12274,منيع سمير مالك,1.0
28463,جامع إصلا مرثفة,0.0
2793,جمعان تامر فواز,1.0
22518,ؤمر نصير ابتسام,0.0
1302,غريب وائل سلامة,1.0
26457,إسلام حنبل زدوى,0.0
16819,خاومة ضيآء سويد,0.0
20314,حمد غالر أصيل,0.0
19098,فرناس خاتؤ فراج,0.0
3213,خالدة جندل مقرن,1.0
26836,ههى خادة شريح,0.0
1354,عقال رمزي أشرم,1.0
24708,قصلح حميد شجاع,0.0
27310,معح قعقاع عبادة,0.0
22043,زاهية إحسان يمثى,0.0
18368,نبيأ ساعف خلف,0.0
6879,انشراح رأفت منهل,1.0
24804,تامب بسمث شريح,0.0
24341,مإرف قوسف لمزي,0.0
27292,مئفر رفيعة الحبيب,0.0
24177,رآي إدرآك ناصحة,0.0
5068,فتحي مطر حامد,1.0
26641,العابدةن ففيح نادين,0.0
29219,عئاد مشرف فتاي,0.0
25400,منعد صافي مطيعة,0.0
29503,ظخري أوليب ندد,0.0
26445,بترس عاطف فوزية,0.0
348,لماح خلدون عصمت,1.0
15646,سجه أثيس فزرس,0.0
30393,تانيا حاتظ عبداشحليم,0.0
7959,سويد حجاج أكبر,1.0
1646,قاسم عبدالرؤوف مرسي,1.0
7404,ناصحة عطا رضي,1.0
23185,نأيان قعن ميلاد,0.0
21550,خالد لولوة خديجة,0.0
28306,عالية غاضب جرير,0.0
27999,صاعد ريوف رزذن,0.0
11342,أمامة حارث عقبة,1.0
2786,سونيا مساعد بشر,1.0
263,ليالي صمد عبدالرب,1.0
19756,رهتال ماهرة نسيب,0.0
27713,لطفي كادي ثنقء,0.0
20249,أجفت يمن فليح,0.0
29537,عميد ميمونة حبران,0.0
30183,تميد ساجد مارية,0.0
25448,لريح عكرمة تااا,0.0
22104,سديآ مزينة دارين,0.0
27887,رافيل طارس مأيب,0.0
8712,راتبة رياض منان,1.0
31679,نهال بشر طموظ,0.0
27984,ناهي زفاد رفاعة,0.0
13011,جبرة الخضر لماح,1.0
24406,المثآى بهلول عبدالهليم,0.0
17731,معاوية نونل محرم,0.0
14758,نضير عميد شهم,1.0
18705,فتكح فين لميس,0.0
29299,رشيد سمعاص قةاح,0.0
1206,عنود عوض طاهر,1.0
20362,بهيسة راىخ زبير,0.0
12534,مهيوب أسمر حازم,1.0
4538,فاطمة توفيق لطيف,1.0
20335,فدر غادة انبهاج,0.0
1009,براء زاخر فهمي,1.0
4976,آية قاهر هاني,1.0
15089,ساجع فواز مبخوت,1.0
3800,مسك رويشد مظهر,1.0
9358,رسيم ثواب طامح,1.0
31271,البراء خديجة نقمان,0.0
15008,فضيل لمعي نجاد,1.0
28108,عصدالوهاب ميرؤ ورد,0.0
8939,ردينة مثاب قسام,1.0
6906,داود نادر أعسر,1.0
30448,جواهر طمال ثبيدة,0.0
4942,نجيحة سامح ركان,1.0
15992,أمجاد نمى سرور,0.0
23204,عبدالحق شامز نور,0.0
29424,بهثسة بهيج صنيا,0.0
30682,مغيثة أشقر أمينث,0.0
22135,عظدالبصير صمصام رصينة,0.0
12738,عارف دريد راضي,1.0
7517,ساهر عفيف نضال,1.0
28151,مسلم أشرف اليوري,0.0
14450,أثير ذعار قدري,1.0
7397,الجوري إسحاق خليوي,1.0
8552,جعفر قطامي بندر,1.0
3332,عاكف ورد عراد,1.0
12595,نجلاء أبلج زيد,1.0
7520,ناجدة عاكف هجرس,1.0
9344,سجى مصلح عبدالحفيظ,1.0
14934,جوهرة قسام معد,1.0
2712,خباب سعود معاوية,1.0
4958,معلوف خباب عبدالحكيم,1.0
30716,مناخي هانئج بكاير,0.0
19434,هزئل قاسم شمنخ,0.0
14790,رجاء محبوب تواب,1.0
25684,سمية جازا مرأاس,0.0
5083,ناشئة فتحي منان,1.0
25655,محرز هواري غريبت,0.0
3655,ناصر عمر حسون,1.0
11907,هدير أبو بكر هاني,1.0
5371,أمواج وليف مالك,1.0
6014,عبدالهادي عمران حسين,1.0
14625,حسناء بارع مجيب,1.0
12160,نجلاء ناصيف داود,1.0
25084,بشر رئيف عناء,0.0
30477,يعقوب هاني حمين,0.0
14412,أسمى مبخوت جبر,1.0
4679,نرجس احمد فتح,1.0
26279,رغيب مديدة لطفي,0.0
5642,سميرة عوف أزور,1.0
3439,أشجان رئيف فضل,1.0
14731,وديع مديد مساعد,1.0
19127,راجي غساب حامد,0.0
23901,سمعائ ئياء عامر,0.0
9568,صائن عواد جمعة,1.0
21254,منعز حيدر تولين,0.0
13065,عذبة شوقي بهيج,1.0
25522,لمياء مهذ رولض,0.0
1759,تيماء تامر أنور,1.0
23842,ثروت عإيض رفاعة,0.0
1394,حفصة سالم مراد,1.0
15556,صباخ رظوان دانا,0.0
16672,فكري نورذ أطياف,0.0
17948,إيناس سديذ رضوى,0.0
12726,حمد مسلم ربحي,1.0
22273,عكاشة محرل ميمون,0.0
19754,لمار أطيج أم كلثوم,0.0
2816,سيلين رغال حجاب,1.0
29227,علي خالد رىيف,0.0
27723,خنيان رمزي مرشد,0.0
10140,ريتاج لبيد أسد,1.0
14211,ابتهال أكرم عائد,1.0
10011,مراد رشيد عوف,1.0
5800,خاتم حسام منيب,1.0
6192,منذر سهيل جبل,1.0
4146,ملهم عبدي فريج,1.0
8397,عبدالقدوس عبدالجبار نصيف,1.0
25802,دنيا شهيد أءياف,0.0
17544,خيام ةوزة وفيقة,0.0
24452,جيضي مزن شجائ,0.0
10082,فريد شمس الدين رافع,1.0
23697,العابدين أدعج ثمن,0.0
25550,عقيل سناع صمقد,0.0
918,فياض سارح قدامة,1.0
31454,تتاني كنتصر جود,0.0
5436,هزاع معتصم نظير,1.0
13229,دريد عابد فكري,1.0
9482,علياء هجرس نضال,1.0
12058,عبدالرب معطي المثنى,1.0
22908,عدوين عزيزة سناء,0.0
29239,كتلان االي عاكف,0.0
28505,يصمت قادك عروة,0.0
25694,ععدالحكيم عبدالحي حلا,0.0
1636,صافي صائن خطاب,1.0
5960,حميد رامي عباس,1.0
15266,نادين رائض علوان,1.0
14440,مراد سفيان زبير,1.0
18193,عدلي إسلام بطقس,0.0
13576,وسن سيار عزت,1.0
18441,نصرص ذاتب رور,0.0
30494,رهبح ساشف علاء الدين,0.0
1750,عبدالودود رائد معد,1.0
28005,أامر بارئة خاتخة,0.0
9188,آمال معين تغلب,1.0
337,نظير مجيب عبدالسلام,1.0
18285,عكرمة زيضان نوار,0.0
3760,قتيبة صلاح الدين سميح,1.0
267,هناء جراح مبروك,1.0
1691,يوسف وائل خالد,1.0
908,بانة لمعي عبدالواحد,1.0
23024,كنان ألشت نائل,0.0
2047,صلاح ربحي مخلف,1.0
23645,عرفات توفيق عليام,0.0
22705,نزار حسام قجى,0.0
6609,انتظار متعب ساري,1.0
646,بسمة شيبان عبدالرؤوف,1.0
15238,نبيل قصي معاد,1.0
17364,غسان رحوة بطاح,0.0
1562,رانيا عائد عبودة,1.0
29485,طلار كنزى شهم,0.0
1193,خزعل عدنان برهان,1.0
24475,سارة معروف بذد,0.0
8643,ضاري جبر زكريا,1.0
3152,القاضي منصور بشير,1.0
22885,جصدة نموخ سبذ,0.0
24285,سارح أيان طيب,0.0
16197,راسر دينا آمضة,0.0
18659,مانية قابعة فرحات,0.0
12337,عبدالنور جندل خميس,1.0
6397,نجد ولاء الدين جنادة,1.0
12147,عبدالجبار فرناس رهيف,1.0
18883,رامض فتيحة إياس,0.0
16143,مزاثم ممحوح رجين,0.0
1213,نجم حسن ثائر,1.0
9970,منى ناجي حمزة,1.0
23601,سلامه رزظنة أغيد,0.0
29215,إسلام مهدي مرور,0.0
14844,امتياز آدم أريب,1.0
20025,سهاد عبيد وخد,0.0
4142,مدلج مضر حفص,1.0
11315,عدنان مصباح عبدالفتاح,1.0
25073,رائف رفاء ربحي,0.0
13668,وفاء ناهض راجح,1.0
6437,نرجس ساهر عجرم,1.0
12629,ثواب نائل حسين,1.0
21540,صافي عبيغ صائن,0.0
16131,جوسف ناشد شفاع,0.0
19479,بليغد ضاظم عقاب,0.0
4105,إياس عزب خليفة,1.0
11404,سعيد نصير فرناس,1.0
19932,براء فايس ؤنان,0.0
22142,شريآ سارض البرذء,0.0
14365,جواهر فاخر باسم,1.0
20297,مرزفق ةاملة فادية,0.0
22569,وسام حسشد عبدالسلاب,0.0
6167,ناشد شعبان زكريا,1.0
23443,راآب هيفاء فواز,0.0
8605,عبيدة فراس كليم,1.0
16550,عريب رغد شضمخ,0.0
21500,عبدالجليل أجيد مسغ,0.0
1538,نهى ربحي جميل,1.0
2771,جميل خليفة شريح,1.0
25799,مبيرة قتادة عصمت,0.0
11236,هدير قاسم عبدالشكور,1.0
1002,نجم الدين عبدالوهاب وليف,1.0
5478,عقبة عقاب فضل,1.0
1028,شجون نبيل عبدي,1.0
27181,رتاعي نبيل ناصح,0.0
9728,وديع أوس لبيب,1.0
1331,مرزوق نافع قتيبة,1.0
10184,مفتاح مطاوع شفيع,1.0
30369,مرتضى قابوس سدس,0.0
25437,عبإالملك ذوكت الوري,0.0
4445,مطاوع عبدالقدوس مجاهد,1.0
22362,شاهإ بهجت أخزم,0.0
30654,كبدي غازي نورج,0.0
2335,نهيان مزهر رافد,1.0
4132,عقيل بلال ماجد,1.0
25544,عسيدة نضال طريفر,0.0
21195,فليح حذيمة يزيد,0.0
7842,فردوس زاكي محرز,1.0
2657,ربحي راتب تركي,1.0
12844,نداء راسم رامز,1.0
9157,شهم زهير علاء,1.0
3976,نعيم قسيم وهبة,1.0
26181,نجدن نعيم جعفر,0.0
24618,صئية عياش مهاب,0.0
6634,العنود عدي قتادة,1.0
31059,عبدالحليؤ منيرة حكيفة,0.0
29548,سدرك بتول راشد,0.0
22656,عبدالحفؤظ سحيم مرام,0.0
26738,مطير يسىا رقيح,0.0
875,أمجد عميد أيوب,1.0
18578,حارب مظفب ميمونة,0.0
23107,أمهرة ععتر ولمان,0.0
10461,راسخ إسلام قتيبة,1.0
24773,ساجد سعاد لطيئ,0.0
2856,زبيدة فتاح أبلج,1.0
759,بديع نظمي جليل,1.0
29825,إقبال زطور لؤلؤذ,0.0
1888,عائذ شماخ قسام,1.0
12786,موزة ضياء فائق,1.0
23776,غازن بيان رافي,0.0
15988,اورة لي عبدالجميل,0.0
20648,مصطفى واصر الدين مشاعل,0.0
4469,سمير سبع يحيى,1.0
5357,نسرين صادح مرتضى,1.0
25920,أدهم بهلول عبدالرقيب,0.0
26016,حارب معاذ ظفاف,0.0
3065,ناشر ناصح حنشل,1.0
18467,غزل الهبيب عليان,0.0
14434,وليف ضرام لقمان,1.0
27011,عبدالغفور ألان زصي,0.0
17477,ملهم سلمى ريرا,0.0
25499,غيثة تزارة هدف,0.0
16879,باهر غصون السمد,0.0
23482,عدلص نأيلة إكام,0.0
31318,نوة أويس معمر,0.0
3037,داود حسام خالد,1.0
11152,عايدة باشق فريد,1.0
14652,باسم وفيق علوان,1.0
1647,سلام عطاء بكر,1.0
25,شافع مفتاح عبدالحي,1.0
25805,إكذيل احمد بلال,0.0
1221,ميس مجيب مساعد,1.0
22685,شداد حجاج ريمءس,0.0
30895,وضحى مساعدة مقر,0.0
15895,إملاص عقنة سيرين,0.0
6187,دهيم فراج عياش,1.0
19854,مرام رينضد رمضان,0.0
1138,قادر الطباخ صاعد,1.0
3825,مرح نديم مطاوع,1.0
10277,ريماس نجم الدين فتوح,1.0
7689,وليد سلامة أشقر,1.0
17635,اسم غصون عمرضن,0.0
18009,مجوان زينة آنترة,0.0
28996,ماهرة قريب حزم,0.0
6901,سعاد عبدالرحيم لمعي,1.0
7319,صدام عزت مطاوع,1.0
10386,أيوب جبران خازن,1.0
8260,حواس أنمار صلاح الدين,1.0
26647,عبدالرب مرار نهاد,0.0
19862,ريحانة رهيف فأوح,0.0
1557,سكينة فرحان عبدالصمد,1.0
24035,فلإح رأفت كرقمة,0.0
21609,سجى عسيض محسن,0.0
15789,شاكرة راسخ ماهص,0.0
28409,حبل رابح أكبر,0.0
13147,لميس أشجع حامد,1.0
19689,عبدالسظيم منتظر مصلحة,0.0
23254,يجيب أزوج عز,0.0
27640,سيف منار راوي,0.0
31345,رحاغ هتام هآة,0.0
809,بائقة حارث أمان,1.0
2288,غزيل ماجد عارف,1.0
28079,إكلهل ضياء زيدون,0.0
7894,نضال عراد ميلاد,1.0
25498,نورة نهيد قيس,0.0
8412,راما سعود رعد,1.0
15864,بارية أنسام دليف,0.0
12277,البندري شهيد عباد,1.0
23295,نهلة غياث عزسى,0.0
22219,أكدم لبآى صبا,0.0
4553,نضال منقذ نبال,1.0
20045,عأرم حليمة وصبة,0.0
18501,نعيم مجير لانم,0.0
25365,جبلة أماإة ىثيل,0.0
718,نجلاء شفيق رفعت,1.0
23952,ناهث سهيل سلام,0.0
5631,جساس عرفات مديد,1.0
1335,ديمة أريب عواد,1.0
6692,سيار سلومه باسط,1.0
12517,عبدالرحمن باشق صقر,1.0
17371,أيسر وجظان جمري,0.0
15918,زغنة تانيا ناجدة,0.0
3858,رمزي شمر نوح,1.0
11534,مدلج الحبيب سيار,1.0
19298,لبيد ثنيقن الجوهرة,0.0
30134,شكري باسلإ رانيا,0.0
23362,ثانيا دحام توفيب,0.0
13805,مشاري مقبل هريرة,1.0
15829,فرناس رهف أمنر,0.0
